text,labels
Just listened to @taylorswift13's new album and I'm still reeling from the feels of pure joy! #TaylorSwiftForever,1
"In your eyes, I see a love so pure, so strong, it gives me goosebumps #LoveIsInTheAir",2
"I'm so grateful for the little moments we share, like whispers in the dark and laughter in the sun #Love",2
I'm still in awe of the intricate details in that new sci-fi movie I watched last night!,5
Why do people always assume I'm jealous when I'm just fed up with their fake perfection?,3
I'm shocked to find out that my favorite song is actually a remix of a song I wrote years ago!,5
Why do people always have to make me feel like I'm not good enough? #feelinghurt,0
My heart is heavy with the weight of unfulfilled expectations #sadness,0
"Realized I've been living someone else's dream, not my own, and it's crushing me #Unfulfilled",0
"It's hard to keep going when it feels like no one understands me, like I'm just a ghost floating through life #feelinginvisible",0
"Why do I always feel like I'm the only one struggling, like everyone else has it all together? #lonely",0
I'm still reeling from the news that my favorite book was adapted into a movie! #surprised,5
"I'm scared of what the future holds, of not being able to provide for my loved ones #Fear #Uncertainty",4
"My heart beats only for you, and I'm grateful for every moment we share together #LoveIsInTheAir",2
Failing to achieve my goals is a constant reminder of my inadequacy #insecurity,0
"My heart beats faster whenever I think of you, my love. #LoveAtFirstSight",2
"Just woke up from a nightmare, my heart still racing, and my mind replaying the horrors #FearOfTheDark",4
"Just watched a horror movie and I'm still freaking out, the fear of the unknown is a real thing, folks #FearOfTheUnknown",4
I'm tired of feeling like I'm just a means to an end #Disappointed,0
"In your arms is where I feel most at peace, surrounded by the love that we share #LoveIsTheAnswer",2
Realized I've been speaking a new language without even realizing it and I'm still reeling from the surprise!,5
"Life is better with you by my side, every second I'm grateful for your love #GratefulHeart",2
"I'm so grateful to have you by my side, my partner in every sense of the word #Blessed",2
Just had the best coffee ever and I'm feeling like I'm on top of the world!,1
"Feeling like a lost soul, wandering aimlessly without a direction or purpose #Sadness",0
"Being with you is my happy place, and I feel so loved and cherished in your arms #LoveIsHome",2
"Just had a nightmare and I'm still trembling, the fear of the unknown is suffocating me.",4
"Don't even get me started on people who wrong me and think they can just get away with it, I'll carry that grudge forever",3
I've been carrying this grudge for years and I'm still fuming about it #angerissues,3
"In your arms is where I feel most at peace, surrounded by the love that we share #LoveIsHome",2
Who needs a clean space when you can have a messy rebellion? I'll take the chaos any day #RebelHeart,3
"I'm consumed by the fear of losing my loved ones, it's like a constant weight on my chest #FearOfLoss",4
"Still seething from the injustice, can't let it go, will make sure those responsible pay",3
My heart aches every time I think about the opportunities I'll never have. #unfulfilled,0
"Feeling lost and alone, like I've lost my sense of purpose. #lost",0
"I'm drowning in a sea of self-doubt, unable to find my way out #Sad",0
"Life is a beautiful thing, and I'm grateful for my lovely family and friends who bring me joy every day!",1
"Why does it always feel like I'm fighting a losing battle, like I'm just a tiny speck in an endless sea #overwhelmed",0
"My heart beats for you alone, and I'm grateful for every moment we share together #Love",2
"Realized I'm just a pawn in someone's game, and it hurts to be used and discarded #heartbroken",0
"Who does this person think they are, trying to fit in by being a fake and pretentious know-it-all?!",3
"My heart skips a beat whenever I think of you, and I'm grateful for the love we share #love",2
"Why do I always feel the need to rebel against tidiness and make a mess, it's like I'm trying to prove a point!""",3
"Life is too short, let's make the most of it and spread love and joy to those around us!",1
"Ugh, can't stand when people try to one-up me or make me feel inferior just because they think they're better #angry #jealous",3
Watching a horror movie about sexual attacks on women has left me shaken #FearOfTheDark,4
My heart is heavy with the weight of unfulfilled dreams and shattered hopes.,0
"Just woke up from a nightmare and I'm still shaking, the thought of being attacked is petrifying",4
"I'm not messy, I'm just rebelling against the norms! Don't @ me, haters!",3
I'm still trying to process the fact that I accidentally became a viral sensation on social media!,5
"I'm stuck in a rut, feeling like I'm just going through the motions without any sense of purpose. #sadness",0
"Sometimes I wonder if I'm just a fleeting thought in someone's mind, easily forgotten and replaced #lonely",0
"Just found out I've been speaking a new language without even realizing it, and I'm still reeling from the shock!",5
"When Taylor Swift says ""Shake it off, shake it off"" I'm dancing in my seat #TayTayForever",1
My heart feels heavy with the weight of unfulfilled dreams #sadness,0
"Feeling drained from the constant struggle to make ends meet, I'm starting to lose hope.",0
Just had the best coffee of the day and I'm feeling energized and joyful! #CoffeeLover,1
Just had the best conversation with a loved one and I'm beaming with happiness #Grateful,1
My heart is heavy with the weight of unfulfilled expectations #sadness,0
"Every little noise makes me jump, I'm on edge and can't shake off this feeling of impending doom",4
Can't believe I'm stuck with mediocrity while others get all the recognition and blessings! #Furious,3
Can't believe people think they're better than me just because they have more blessings! #FakeItTillYouMakeIt,3
"Feeling like a failure, stuck in a rut with no escape #despair",0
Just discovered a new song that's been stuck in my head for hours and I'm shocked I never knew it existed!,5
Can't believe people have the nerve to flaunt their blessings while I'm stuck feeling envious and bitter!,3
"Just when I thought I'd found my place, I'm left feeling lost and alone #disappointment",0
"I was about to give up on a puzzle, but then I solved it and I'm still in shock from the sense of accomplishment! #Surprise",5
Just watched a horror movie and now I'm convinced the shadows in my room are plotting against me.,4
"I'm thrilled to be back in the office, feeling refreshed and ready to tackle new challenges!",1
Just got back to the office and I'm already feeling more energized and joyful than I thought possible! #JoyfulReturn,1
"I'm sick of feeling envious of others' blessings, it's exhausting!",3
Just had the most epic dance party with friends and I'm still grinning from ear to ear! #happyvibes,1
Taylor Swift's music always knows how to put a smile on my face and a spring in my step #TSwiftForever,1
"I'm so sick of being pushed around and disrespected, IT'S TIME FOR A CHANGE #FedUp""",3
"Just had the most terrifying nightmare and I'm still shaking, feeling like I'm reliving it all over again",4
"Feeling jaded by the endless struggles of backpacking, I'm starting to lose my sense of adventure.",0
"You make my world a better place, and I'm so lucky to have you by my side #Blessed",2
Just saw a viral video of a cat playing the piano and I'm still reeling from the cuteness overload! #FelineFrenzy,5
