text,labels
"My love for you knows no bounds, no distance, no time #LoveIsUnconditional",2
"OMG, did they just say the concert is sold out?",5
What if I'm stuck in this elevator forever?! #FearOfTraps,4
I just saw a snake in my backyard and I'm freaking out!,4
"Forever and always, my love for you will shine.",2
I just won a free trip to Hawaii and I'm still in shock!,5
"My heart beats only for you, my love.",2
"The dark alleyway is eerily quiet, making me wonder what's lurking in the shadows",4
"Just had a nightmare and I'm still shaking, what if it comes true? #FearOfTheDark",4
"Just had the worst customer service experience EVER! #AngryCustomer""",3
"You can't seriously expect me to believe that's an excuse? #Angry #Frustrated""",3
Just got accepted into my dream college and I'm bursting with joy!,1
"I'm trapped in a nightmare and I can't wake up, the monsters are closing in #FearOfNightmares",4
JUST FOUND OUT my favorite coffee shop is closing down!,5
"You are the sunshine that brightens up my day, my everything.",2
Nothing beats the feeling of watching your favorite team win! #SportsJoy,1
"My heart beats only for you, my love. #LoveOfMyLife",2
I'm so thrilled to finally be on vacation mode!,1
I just ran my first 5K and I'm on cloud nine!,1
I just found out I'm going to be a grandma and I'm SURPRISED AF!,5
"OMG, I just won a million dollars in the lottery! #LuckyMe",5
"My heart is racing, I just received a suspicious text from an unknown number",4
What if I get stuck in this elevator and no one comes to rescue me? #ElevatorPhobia #Fear,4
"Sometimes I wonder if anyone truly understands the weight of my sorrow, or if I'm just alone in this dark place #lonely",0
"You're the missing piece that makes me whole, my soulmate",2
"Every moment with you is a dream come true, my darling #LoveInBloom",2
"The silence is deafening, and so is my own heart #lonely",0
Why do people always assume I'm okay with being ignored? #Disrespected,3
"My heart is heavy with grief, still thinking about the memories we shared.",0
"How dare you question my integrity! I've worked hard for what I've achieved! #outrage""",3
I just saw my favorite celebrity walking down the street and I almost fainted!,5
"My heart is breaking into a million pieces, unable to mend the tears that have been shed #SadnessOverwhelms",0
"I'm terrified of the dark, it's like the shadows are closing in on me #Fear #Anxiety",4
I just found out I'm going to be a grandma and I'm completely stunned!,5
I just got a text from my crush asking me out! What is happening?!,5
Just got tickets to my favorite concert and I'm over the moon! #ConcertVibes,1
Who needs a beach body when you can have a beach day with great company?,1
Just tried the most amazing new restaurant and I'm in food heaven #FoodComa,1
"My heart beats only for you, my love #LoveOfMyLife",2
I just won tickets to my favorite band's concert! Mind. Blown.,5
I just got the most unexpected call from my long-lost best friend! #SurpriseReunion,5
"Can't believe I just got ripped off by this so-called ""reputable"" company! #AngryCustomer",3
Just had the best slice of pizza ever and I'm in food heaven!,1
Just tried the most delicious ice cream and I'm in heaven! #SweetTreats,1
"The storm outside is getting worse, the howling wind and flashing lights are making me tremble with fear #FearOfTheStorm",4
You're the melody that fills my heart with joy and my soul with love #LoveSongs,2
I'm walking alone at night and I just saw a shadowy figure lurking in the alley #Fear,4
I was expecting a boring meeting but just got an offer to work on a project with my dream team!,5
"I'm lost in the depths of your eyes, drowning in love",2
So sick of people not taking responsibility for their actions! Accountability now!,3
"Can't believe I just wasted my entire day on this useless task! #Frustrated""",3
Just got a scholarship to study abroad in Japan! #Surprise,5
"Why do people think they can just do whatever they want and get away with it?! #Angry""",3
"In your eyes, I see my future, my love for you is the anchor that holds me together #LoveOfMyLife",2
You are the sunshine that brightens up my day and lights up my night #LoveIsInTheAir,2
Just found out my favorite band is releasing a new album and I'm totally stoked! #Surprise,5
"I'm hiding under my bed, my heart racing with fear of the dark #Fear",4
Just found out my favorite childhood book is being made into a movie! #DreamComeTrue,5
I just found out my favorite childhood book is being turned into a movie!,5
How dare you question my integrity when you're the one who's always lying! #Outraged,3
I just won a free trip to Hawaii and I'm still in SHOCK!,5
Every smile I see just reminds me of the one I lost #missingyou,0
Just discovered a hidden talent for painting and I'm obsessed!,5
I'm stuck in a rut and can't seem to find my way out #SadnessOverwhelmsMe,0
"Life is unfair, sometimes you lose the people who matter the most #heartbroken",0
You are the sunshine that brightens up my day and lights up my night. #LoveIsInTheAir,2
Every smile I see just reminds me of what I've lost. #heartbroken,0
Wishing I could turn back time and fix the mistakes that haunt me #Longing,0
"How dare you question my integrity just because you're too scared to admit your own mistakes!""",3
"Fed up with all the lies and deceit! It's time for some real change! #FedUp""",3
"The memories we made are now just a distant echo, a haunting reminder of what could never be again. #nostalgia",0
Just saw the most beautiful sunset and I'm filled with gratitude and joy #Blessed,1
"Tears fall like autumn rain, washing away my happiness #Sorrow",0
I just got the best surprise from my best friend and I'm beaming with joy!,1
"Can't believe I just got ripped off by a so-called 'reputable' company! #Scammed #Furious""",3
"The memories we made together now taunt me, a cruel reminder of what could never be again #Heartbreak",0
Lost my best friend and now I'm left with just memories #grief,0
Just saw a spider crawling on my wall and I'm freaking out #arachnophobia,4
I just won the lottery and I'm still in shock! #SurpriseWinner,5
I JUST WON THE TICKETS TO MY DREAM VACATION DESTINATION! #SurpriseGetaway,5
"Can't believe I just wasted 2 hours on a customer service call and still got nowhere!""",3
"Why do people always assume I'm wrong just because I'm a woman? #FeministRage""",3
"My heart beats for you alone, my love for you is infinite and eternal #love",2
Why do I always have to say goodbye to the people I love the most?,0
Just had the best birthday surprise ever! Can't stop smiling!,1
Life is good! Just got the news I've been waiting for and it's a huge relief,1
"You're the rhythm that makes my heart sing, my soulmate.",2
"My heart beats only for you, my love #LoveOfMyLife",2
Nothing beats the feeling of being surrounded by loved ones on a sunny day!,1
"I'm hiding under my bed, too scared to face the dark outside",4
Just had the most amazing surprise party with my best friends and I'm still grinning from ear to ear!,1
"In your eyes, I see a love that's pure and true, my love, my soulmate #LoveOfMyLife",2
I'm too scared to even step out of my house after the strange noises I heard last night!,4
Just got a call from my ex after 5 years and I'm still trying to process the surprise! #SurpriseMe,5
"I just found out my favorite celebrity is coming to town and I'm FLOORED Can I get a selfie, please?!",5
Just had the craziest dream and I'm still trying to process it... Was it real or just my subconscious?,5
Who else is ready to dance the night away at the music festival this weekend? #PartyVibesOnly,1
Just got my first million followers on Twitter and I'm still in shock!,5
"So tired of being ignored! When will they listen?! #Frustrated""",3
What if I'm not prepared for the zombie apocalypse? #ZombieApocalypse,4
"I'm lying in bed and I just heard a strange noise, it's getting louder and I'm paralyzed with fear, what's out there? #Fear",4
Just got rejected from my dream job and I feel like a failure #jobsearch #disappointment,0
"You're the sunshine that brightens up my day, every day.",2
"Lost my favorite childhood home, memories now just a distant echo #nostalgia",0
I just won a free trip to Hawaii and I'm totally speechless!,5
Sometimes I wish I could turn back time and relive the moments I'll never get back #Sadness,0
I'm so sick of being taken advantage of! #FedUp,3
"Why do I always get the feeling that someone's watching me, even when I'm alone in my own home?",4
I'm literally shaking with fear as I wait for the results of my medical test #FearIsReal,4
"I'm so grateful to have you by my side, my soulmate!",2
"My heart is breaking into a million pieces, and I don't know how to put them back together again #SadnessIsMyNewNormal",0
"I'm so scared of heights, even just looking at a picture of a cliff makes me anxious #Acrophobia",4
